140.82.114.26,443,192.168.50.154,54523,tcp,1022.2231526374817,7982,,0
140.82.114.5,443,192.168.50.154,60030,tcp,30.26185441017151,5872,,0
140.82.114.5,443,192.168.50.154,62120,tcp,30.2738094329834,5276,,0
140.82.114.5,443,192.168.50.154,65314,tcp,30.283437728881836,5276,,0
140.82.114.6,443,192.168.50.154,51343,tcp,30.272876262664795,5343,,0
140.82.114.6,443,192.168.50.154,65231,tcp,0.06093955039978027,225,,0
142.250.188.35,443,192.168.50.154,65194,tcp,52.552305459976196,186,,0
142.250.188.42,443,192.168.50.154,49465,udp,404.2224349975586,10483,,0
142.250.188.42,443,192.168.50.154,54373,udp,0.19856500625610352,6501,,0
142.250.188.42,443,192.168.50.154,54519,udp,0.33696413040161133,5456,,0
142.250.188.42,443,192.168.50.154,57118,udp,0.06467485427856445,4743,,0
142.250.188.42,443,192.168.50.154,57398,udp,0.06665349006652832,6108,,0
142.250.188.42,443,192.168.50.154,62822,udp,0.0987551212310791,6106,,0
142.250.188.42,443,192.168.50.154,64969,udp,1044.0993206501007,23255,,0
142.250.188.46,443,192.168.50.154,52595,tcp,52.80764174461365,186,,0
142.250.72.202,443,192.168.50.154,53414,udp,0.04294538497924805,6218,,0
142.250.72.202,443,192.168.50.154,60497,udp,0.06985855102539062,6183,,0
142.250.72.206,80,192.168.50.154,61251,tcp,100.08130359649658,1942,,0
142.250.72.206,443,192.168.50.154,49212,udp,0.06419873237609863,7646,,0
142.250.72.206,443,192.168.50.154,49682,udp,0.0972738265991211,7709,,0
142.250.72.206,443,192.168.50.154,54015,udp,0.08216047286987305,7598,,0
142.250.72.206,443,192.168.50.154,54404,udp,0.14681053161621094,7672,,0
142.250.72.206,443,192.168.50.154,55139,udp,0.06526875495910645,9100,,0
142.250.72.206,443,192.168.50.154,58354,udp,0.07902741432189941,7720,,0
142.250.72.206,443,192.168.50.154,63734,udp,0.0915079116821289,8983,,0
142.251.183.188,5228,192.168.50.154,58952,tcp,1394.7959339618683,2248,,0
142.251.35.131,443,192.168.50.154,53735,tcp,0.015686750411987305,181,,0
142.251.35.142,443,192.168.50.154,53640,udp,0.12520074844360352,7675,,0
142.251.35.142,443,192.168.50.154,55433,udp,0.07140016555786133,9149,,0
142.251.46.131,80,192.168.50.154,62030,tcp,60.44674348831177,728,,0
142.251.46.132,443,192.168.50.154,54182,tcp,0.0,54,,0
142.251.46.132,443,192.168.50.154,54388,udp,0.02460455894470215,5706,,0
142.251.46.132,443,192.168.50.154,58222,udp,0.03549456596374512,5693,,0
142.251.46.132,443,192.168.50.154,59847,udp,0.024533748626708984,5706,,0
142.251.46.132,443,192.168.50.154,65310,udp,0.026591777801513672,4319,,0
142.251.46.138,443,192.168.50.154,50980,udp,0.11931371688842773,4804,,0
142.251.46.138,443,192.168.50.154,52069,udp,0.05341529846191406,4588,,0
142.251.46.138,443,192.168.50.154,54482,tcp,50.28475570678711,186,,0
142.251.46.142,80,192.168.50.154,50954,tcp,100.08604788780212,1984,,0
142.251.46.142,80,192.168.50.154,53182,tcp,0.059386253356933594,1491,,0
142.251.46.142,443,192.168.50.154,54675,udp,0.07809305191040039,7652,,0
142.251.46.142,443,192.168.50.154,55700,udp,0.13004493713378906,7595,,0
