150.171.109.227,80,192.168.50.154,54042,tcp,0.0704503059387207,2976,,0
150.171.109.227,80,192.168.50.154,54043,tcp,0.07032132148742676,3717,,0
150.171.109.227,80,192.168.50.154,54044,tcp,0.07341217994689941,1865,,0
150.171.109.227,80,192.168.50.154,54045,tcp,0.08450078964233398,2528,,0
150.171.109.227,80,192.168.50.154,54046,tcp,0.06350088119506836,3153,,0
150.171.109.227,80,192.168.50.154,54047,tcp,0.06264948844909668,1958,,0
150.171.109.227,80,192.168.50.154,54048,tcp,0.07464599609375,3960,,0
150.171.109.227,80,192.168.50.154,54049,tcp,0.06664443016052246,1799,,0
150.171.109.227,80,192.168.50.154,54050,tcp,0.0712425708770752,2467,,0
150.171.109.227,80,192.168.50.154,54051,tcp,0.05328655242919922,2441,,0
150.171.109.227,80,192.168.50.154,54052,tcp,0.061553001403808594,3200,,0
150.171.109.227,80,192.168.50.154,54053,tcp,0.061980247497558594,2285,,0
150.171.109.227,80,192.168.50.154,54054,tcp,0.0704793930053711,2148,,0
150.171.109.227,80,192.168.50.154,54055,tcp,0.05716896057128906,3076,,0
150.171.109.227,80,192.168.50.154,54056,tcp,0.06834101676940918,3296,,0
150.171.109.227,80,192.168.50.154,54057,tcp,0.06522130966186523,2233,,0
150.171.109.227,80,192.168.50.154,54058,tcp,0.07280421257019043,2261,,0
150.171.109.227,80,192.168.50.154,54059,tcp,0.057604312896728516,2257,,0
150.171.109.227,80,192.168.50.154,54060,tcp,0.05061173439025879,2263,,0
150.171.109.227,80,192.168.50.154,54061,tcp,0.061037302017211914,2186,,0
150.171.109.227,80,192.168.50.154,54062,tcp,0.05823826789855957,2318,,0
150.171.109.227,80,192.168.50.154,54063,tcp,0.06708192825317383,2051,,0
150.171.109.227,80,192.168.50.154,54064,tcp,0.07914900779724121,2049,,0
150.171.109.227,80,192.168.50.154,54065,tcp,0.06705832481384277,2830,,0
150.171.109.227,80,192.168.50.154,54066,tcp,0.07051563262939453,1954,,0
150.171.109.227,80,192.168.50.154,54067,tcp,0.484344482421875,6617,,0
150.171.109.227,80,192.168.50.154,54068,tcp,0.08083534240722656,1468,,0
150.171.109.227,80,192.168.50.154,54069,tcp,0.0808110237121582,3456,,0
150.171.109.227,80,192.168.50.154,54070,tcp,0.07718896865844727,2630,,0
150.171.109.227,80,192.168.50.154,54071,tcp,0.0701608657836914,3188,,0
150.171.109.227,80,192.168.50.154,54072,tcp,0.06344366073608398,2214,,0
150.171.109.227,80,192.168.50.154,54073,tcp,0.06299400329589844,2631,,0
150.171.109.227,80,192.168.50.154,54074,tcp,0.05764365196228027,2207,,0
150.171.109.227,80,192.168.50.154,54075,tcp,0.05582118034362793,2776,,0
150.171.109.227,80,192.168.50.154,54076,tcp,0.0598902702331543,2715,,0
150.171.109.227,80,192.168.50.154,54077,tcp,0.057715654373168945,2712,,0
150.171.109.227,80,192.168.50.154,54078,tcp,0.05782318115234375,2764,,0
150.171.109.227,80,192.168.50.154,54079,tcp,0.05888533592224121,2758,,0
150.171.109.227,80,192.168.50.154,57741,tcp,0.07187294960021973,5098,,0
150.171.109.227,80,192.168.50.154,57742,tcp,0.07137823104858398,2452,,0
150.171.109.227,80,192.168.50.154,57743,tcp,0.07809281349182129,2593,,0
150.171.109.227,80,192.168.50.154,57744,tcp,0.08542585372924805,2674,,0
150.171.109.227,80,192.168.50.154,57745,tcp,0.07856249809265137,1681,,0
150.171.109.227,80,192.168.50.154,57746,tcp,0.06325697898864746,2377,,0
150.171.109.227,80,192.168.50.154,57747,tcp,0.0693514347076416,4073,,0
150.171.109.227,80,192.168.50.154,57748,tcp,0.2374556064605713,4077,,0
150.171.109.227,80,192.168.50.154,57749,tcp,0.06895160675048828,2098,,0
150.171.109.227,80,192.168.50.154,57750,tcp,0.05510902404785156,2756,,0
150.171.109.227,80,192.168.50.154,57751,tcp,0.0549013614654541,1680,,0
150.171.109.227,80,192.168.50.154,57752,tcp,0.08062052726745605,2322,,0
150.171.109.227,80,192.168.50.154,57753,tcp,0.10292243957519531,2180,,0
150.171.109.227,80,192.168.50.154,57754,tcp,0.07598114013671875,3467,,0
150.171.109.227,80,192.168.50.154,57755,tcp,0.11908578872680664,2768,,0
150.171.109.227,80,192.168.50.154,57756,tcp,0.08493471145629883,3535,,0
150.171.109.227,80,192.168.50.154,57757,tcp,0.11448550224304199,2278,,0
150.171.109.227,80,192.168.50.154,57758,tcp,0.05239701271057129,4545,,0
150.171.109.227,80,192.168.50.154,57762,tcp,0.05270051956176758,2198,,0
150.171.109.227,80,192.168.50.154,57763,tcp,0.05802464485168457,1610,,0
150.171.109.227,80,192.168.50.154,57764,tcp,0.0895695686340332,3366,,0
150.171.109.227,80,192.168.50.154,57765,tcp,0.07109761238098145,2950,,0
150.171.109.227,80,192.168.50.154,57766,tcp,0.0619053840637207,2379,,0
150.171.109.227,80,192.168.50.154,57767,tcp,0.057225704193115234,2466,,0
150.171.109.227,80,192.168.50.154,57768,tcp,0.05592489242553711,2965,,0
150.171.109.227,80,192.168.50.154,57769,tcp,0.06176400184631348,3405,,0
